Date;
Sun Dec 23 2018 09:28:12 GMT+0100 (Central European Standard Time);380000
Mon Dec 24 2018 09:28:12 GMT+0100 (Central European Standard Time);380000
Tue Dec 25 2018 09:28:12 GMT+0100 (Central European Standard Time);380000
Wed Dec 26 2018 09:28:12 GMT+0100 (Central European Standard Time);380000
Thu Dec 27 2018 09:28:12 GMT+0100 (Central European Standard Time);380000
Fri Dec 28 2018 09:28:12 GMT+0100 (Central European Standard Time);370000
Sat Dec 29 2018 09:28:12 GMT+0100 (Central European Standard Time);360000
Sun Dec 30 2018 09:28:12 GMT+0100 (Central European Standard Time);360000
Mon Dec 31 2018 09:28:12 GMT+0100 (Central European Standard Time);350000
Tue Jan 01 2019 09:28:12 GMT+0100 (Central European Standard Time);340000
Wed Jan 02 2019 09:28:12 GMT+0100 (Central European Standard Time);330000
Thu Jan 03 2019 09:28:12 GMT+0100 (Central European Standard Time);320000
Fri Jan 04 2019 09:28:12 GMT+0100 (Central European Standard Time);320000
Sat Jan 05 2019 09:28:12 GMT+0100 (Central European Standard Time);310000
Sun Jan 06 2019 09:28:12 GMT+0100 (Central European Standard Time);310000
Mon Jan 07 2019 09:28:12 GMT+0100 (Central European Standard Time);300000
Tue Jan 08 2019 09:28:12 GMT+0100 (Central European Standard Time);290000
Wed Jan 09 2019 09:28:12 GMT+0100 (Central European Standard Time);280000
Thu Jan 10 2019 09:28:12 GMT+0100 (Central European Standard Time);270000
Fri Jan 11 2019 09:28:12 GMT+0100 (Central European Standard Time);270000
Sat Jan 12 2019 09:28:12 GMT+0100 (Central European Standard Time);270000
Sun Jan 13 2019 09:28:12 GMT+0100 (Central European Standard Time);260000
Mon Jan 14 2019 09:28:12 GMT+0100 (Central European Standard Time);230000
Tue Jan 15 2019 09:28:12 GMT+0100 (Central European Standard Time);210000
Wed Jan 16 2019 09:28:12 GMT+0100 (Central European Standard Time);200000
Thu Jan 17 2019 09:28:12 GMT+0100 (Central European Standard Time);190000
